age,transaction_amount,account_balance,num_transactions_today,is_foreign_transaction,transaction_hour,prev_fraud_flag,merchant_distance_km,merchant_risk_score,is_fraud
44.0,12962.21,44946.72,24.0,0.0,2.0,0.0,2525.4,3.8,0
43.0,14816.93,37332.7,7.0,0.0,9.0,0.0,487.4,4.7,0
26.0,7014.35,49019.37,38.0,0.0,23.0,0.0,4409.5,8.2,0
47.0,8336.91,46373.89,41.0,0.0,23.0,0.0,2332.3,5.8,0
69.0,2440.55,10790.47,32.0,0.0,9.0,1.0,4404.2,5.2,1
59.0,12103.79,20291.65,36.0,0.0,8.0,0.0,2219.5,8.0,1
38.0,3660.09,5865.12,22.0,0.0,15.0,1.0,2065.4,5.6,1
28.0,566.1,10005.57,9.0,0.0,15.0,0.0,3972.5,8.6,0
44.0,7332.15,6501.76,8.0,0.0,22.0,0.0,3962.9,6.9,1
44.0,1378.97,44807.63,43.0,0.0,13.0,1.0,3013.2,6.6,1
30.0,781.37,32.77,48.0,0.0,15.0,0.0,752.1,3.7,0
56.0,5.3,42379.69,40.0,0.0,0.0,0.0,2052.8,7.4,0
64.0,2138.67,27325.08,42.0,1.0,20.0,0.0,56.1,1.7,0
31.0,11845.95,22463.14,3.0,0.0,10.0,1.0,2767.5,8.9,1
52.0,13744.42,46509.83,26.0,0.0,9.0,0.0,747.9,1.8,0
54.0,6139.33,18347.72,43.0,1.0,0.0,0.0,4990.5,8.1,1
66.0,3355.62,12100.4,35.0,0.0,2.0,0.0,3771.9,3.1,0
74.0,6675.04,1976.0,33.0,0.0,12.0,0.0,4270.9,4.7,0
53.0,13039.3,9320.51,8.0,,11.0,0.0,3746.3,8.2,1
25.0,9111.74,3102.27,24.0,1.0,20.0,1.0,4081.6,9.5,1
53.0,8127.06,40838.85,46.0,0.0,0.0,0.0,1852.2,4.9,1
50.0,5100.93,30321.19,1.0,0.0,18.0,1.0,4630.8,5.1,1
65.0,10976.68,3679.98,39.0,0.0,15.0,0.0,3983.2,4.4,0
34.0,12089.26,18186.46,35.0,0.0,15.0,0.0,3860.9,6.8,1
26.0,9666.76,43635.71,32.0,1.0,20.0,0.0,4372.1,3.5,1
74.0,14189.23,19361.76,7.0,0.0,10.0,,3068.9,2.4,0
31.0,6865.87,6054.35,4.0,0.0,10.0,1.0,1887.1,2.8,1
45.0,8682.23,43629.73,38.0,0.0,9.0,0.0,3148.0,,1
72.0,3656.46,49228.02,37.0,,7.0,0.0,2082.9,1.1,0
57.0,978.5,10913.98,44.0,0.0,,0.0,3875.1,3.8,1
37.0,6632.61,2714.12,43.0,1.0,14.0,0.0,4779.7,7.6,1
55.0,1127.28,17741.2,12.0,0.0,18.0,0.0,359.6,3.0,0
47.0,2894.69,49975.88,8.0,0.0,14.0,0.0,3599.5,6.4,0
47.0,12933.28,30188.89,34.0,0.0,23.0,0.0,1256.8,7.8,0
40.0,9248.95,27657.78,48.0,0.0,9.0,0.0,4092.7,5.9,1
19.0,14236.12,974.1,44.0,0.0,5.0,0.0,630.3,2.1,1
18.0,14890.18,20904.48,1.0,0.0,12.0,0.0,4905.4,9.0,1
24.0,6554.09,39264.04,36.0,0.0,17.0,1.0,3642.7,5.7,1
19.0,9895.84,31116.11,43.0,0.0,1.0,0.0,28.0,9.0,0
40.0,430.57,31536.32,16.0,0.0,5.0,0.0,3620.0,6.6,1
19.0,14427.48,26133.05,12.0,0.0,1.0,0.0,2516.5,9.7,1
71.0,10561.14,2814.82,26.0,0.0,21.0,0.0,1909.6,1.5,0
38.0,95.98,49204.77,36.0,1.0,2.0,0.0,1885.3,6.5,0
28.0,14114.78,8359.42,45.0,0.0,0.0,0.0,4497.4,8.2,1
21.0,2403.61,37012.14,5.0,0.0,19.0,0.0,28.5,3.5,0
45.0,12954.18,8154.31,47.0,1.0,0.0,0.0,3729.8,5.5,1
51.0,7380.6,30548.87,24.0,0.0,18.0,0.0,1719.2,6.8,1
68.0,11516.45,7199.91,10.0,1.0,2.0,0.0,1322.5,2.7,0
27.0,1621.17,16444.59,3.0,0.0,15.0,0.0,3833.5,1.2,1
44.0,1300.66,12354.71,19.0,0.0,3.0,0.0,3199.4,1.7,0
53.0,7017.39,45776.85,31.0,0.0,21.0,0.0,1508.7,7.0,0
49.0,10668.73,10533.58,5.0,0.0,10.0,0.0,2801.0,1.1,0
66.0,3408.11,47973.3,15.0,0.0,9.0,0.0,4018.1,6.2,1
24.0,1249.18,30098.81,8.0,1.0,2.0,0.0,2518.8,5.3,0
26.0,6553.13,7674.16,5.0,0.0,3.0,0.0,1402.4,,0
26.0,10739.92,47836.38,5.0,0.0,17.0,0.0,2884.8,6.8,1
56.0,6265.75,19505.98,13.0,0.0,20.0,0.0,3616.0,9.7,0
33.0,14082.0,39475.85,10.0,0.0,20.0,0.0,1015.9,2.5,0
67.0,11808.58,12108.51,22.0,0.0,0.0,0.0,2714.0,5.7,0
35.0,8190.91,27344.57,13.0,0.0,11.0,0.0,1450.3,4.5,0
52.0,9594.55,4997.04,42.0,0.0,5.0,0.0,4952.3,1.9,1
66.0,2241.86,7031.19,15.0,0.0,20.0,0.0,2526.1,6.3,0
35.0,8761.6,34156.13,30.0,1.0,8.0,0.0,483.8,2.4,0
30.0,13205.53,45853.0,22.0,0.0,14.0,0.0,1489.1,9.9,0
42.0,1015.33,40428.5,25.0,0.0,5.0,0.0,4783.1,5.4,0
64.0,5945.62,9087.87,34.0,0.0,10.0,0.0,467.6,2.8,0
32.0,9923.07,5367.47,38.0,0.0,8.0,0.0,4724.3,7.3,1
31.0,7950.62,28569.42,39.0,0.0,6.0,0.0,1114.6,7.4,1
23.0,2362.93,14467.07,10.0,0.0,14.0,0.0,3586.5,9.6,0
69.0,13929.22,5420.01,40.0,0.0,1.0,1.0,793.0,5.2,1
60.0,5016.04,43593.56,48.0,0.0,5.0,0.0,740.4,4.7,0
23.0,13263.25,17038.16,18.0,0.0,9.0,0.0,2181.9,7.1,1
28.0,8295.19,27339.75,36.0,1.0,20.0,0.0,1666.7,8.7,1
25.0,14745.11,21324.45,19.0,0.0,10.0,0.0,1652.8,3.1,1
60.0,7505.01,30104.81,42.0,0.0,12.0,0.0,2653.8,4.8,0
41.0,2033.58,5939.16,8.0,0.0,1.0,0.0,4719.7,7.6,0
64.0,4768.15,39620.36,45.0,0.0,5.0,0.0,3224.0,9.1,1
52.0,7624.15,29639.01,7.0,0.0,14.0,0.0,4120.3,3.6,0
48.0,6996.81,3502.22,4.0,0.0,6.0,0.0,4913.2,1.6,0
46.0,14786.12,41783.2,25.0,0.0,10.0,,605.0,4.3,1
49.0,7402.74,20645.37,23.0,0.0,3.0,0.0,4528.2,2.9,0
30.0,10213.92,31846.72,40.0,1.0,10.0,0.0,1265.5,4.0,0
42.0,1483.14,46465.32,,0.0,23.0,0.0,664.0,5.9,1
21.0,9895.84,29324.24,16.0,0.0,2.0,0.0,2420.2,4.2,0
41.0,8812.42,23613.98,9.0,0.0,17.0,0.0,4657.7,9.2,1
,,38561.62,34.0,0.0,11.0,0.0,1521.1,3.9,0
33.0,3455.73,14561.93,15.0,1.0,5.0,0.0,598.2,9.1,1
23.0,2239.54,33273.38,41.0,0.0,9.0,0.0,690.0,7.7,1
25.0,9529.78,29584.17,30.0,0.0,18.0,0.0,719.1,3.7,0
47.0,2103.81,30409.75,46.0,0.0,8.0,0.0,2146.4,9.6,0
34.0,7257.41,7650.65,12.0,1.0,16.0,0.0,2351.5,5.5,1
66.0,9058.96,7655.27,26.0,0.0,23.0,0.0,4319.7,5.4,1
52.0,5716.62,24253.01,24.0,0.0,10.0,0.0,2480.9,7.2,1
38.0,9713.69,47159.17,25.0,1.0,20.0,0.0,3541.7,6.0,0
56.0,4098.59,46843.96,45.0,0.0,11.0,0.0,4049.6,5.9,0
36.0,13179.84,18912.75,38.0,0.0,17.0,0.0,679.0,,0
45.0,2378.81,13839.7,35.0,1.0,13.0,0.0,3513.5,9.7,1
40.0,3761.44,20830.44,45.0,1.0,23.0,0.0,3353.5,2.0,1
43.0,2167.2,,28.0,0.0,0.0,0.0,1591.0,2.7,1
,10376.52,23108.7,21.0,0.0,10.0,1.0,163.7,7.1,1
64.0,8735.28,20338.7,8.0,0.0,4.0,0.0,2721.3,5.8,0
34.0,894.46,27184.61,26.0,0.0,14.0,0.0,2207.3,6.7,1
28.0,1939.99,35259.8,37.0,0.0,0.0,0.0,1660.3,3.7,0
62.0,6611.46,49296.27,44.0,0.0,3.0,0.0,1181.0,9.5,0
64.0,7624.36,26738.76,28.0,0.0,17.0,0.0,3788.3,4.9,0
34.0,6834.09,43688.75,41.0,0.0,15.0,0.0,2469.3,7.3,1
47.0,5992.4,18223.21,17.0,,22.0,0.0,4540.3,8.3,0
18.0,9962.49,20331.08,47.0,0.0,12.0,0.0,2784.8,6.9,1
48.0,11946.08,45086.18,36.0,0.0,3.0,1.0,2897.0,1.8,1
37.0,3068.57,14981.23,3.0,0.0,18.0,0.0,3998.3,4.2,0
26.0,3005.17,43162.41,43.0,0.0,16.0,0.0,3492.3,6.8,1
21.0,337.65,27986.51,31.0,0.0,4.0,0.0,152.9,9.5,0
73.0,2804.95,25186.04,44.0,1.0,17.0,0.0,242.6,8.7,0
29.0,7928.44,32796.02,20.0,0.0,1.0,0.0,2456.0,7.3,1
53.0,8944.58,40169.35,14.0,0.0,23.0,0.0,4615.1,6.8,1
50.0,553.5,27854.31,29.0,0.0,11.0,0.0,2453.3,7.9,0
31.0,12450.38,11706.61,4.0,1.0,13.0,0.0,659.3,7.1,1
49.0,3272.39,3872.1,13.0,0.0,8.0,0.0,4539.0,1.5,0
53.0,6391.27,27184.88,16.0,0.0,4.0,0.0,2317.4,8.0,0
33.0,8398.56,36028.76,7.0,0.0,11.0,0.0,2176.6,5.1,0
33.0,522.83,11989.61,17.0,0.0,15.0,1.0,4861.7,4.4,1
63.0,2551.76,9498.37,36.0,0.0,15.0,,1936.4,1.8,0
64.0,11073.43,49109.73,5.0,0.0,1.0,0.0,2828.3,3.5,0
71.0,9237.9,35611.52,2.0,,3.0,0.0,829.9,2.6,0
59.0,14461.7,16290.96,33.0,0.0,9.0,0.0,3171.1,3.7,0
31.0,10540.52,25773.21,16.0,0.0,1.0,0.0,2930.3,,0
74.0,10661.87,47983.95,3.0,0.0,17.0,0.0,150.2,7.9,0
58.0,7897.13,8151.48,16.0,0.0,19.0,0.0,3161.1,8.6,0
56.0,10565.65,12589.55,17.0,0.0,5.0,0.0,4032.7,10.0,1
60.0,8400.32,48844.11,48.0,0.0,11.0,0.0,4310.5,9.0,1
36.0,5390.54,13153.91,36.0,0.0,22.0,0.0,567.7,5.6,1
56.0,2059.14,26412.78,27.0,0.0,16.0,0.0,3887.5,8.5,0
25.0,9331.41,5688.9,11.0,1.0,7.0,0.0,2819.0,8.0,1
,9744.27,7594.92,24.0,0.0,19.0,0.0,4971.8,1.6,1
70.0,7311.4,36324.79,49.0,0.0,8.0,0.0,3628.0,6.1,0
67.0,4645.78,37027.53,14.0,0.0,13.0,0.0,3682.2,8.4,0
69.0,12883.64,3500.09,21.0,0.0,13.0,0.0,2271.1,2.6,0
42.0,9333.31,24627.78,27.0,1.0,0.0,0.0,4535.8,5.2,1
67.0,6497.15,31249.96,,0.0,15.0,0.0,1809.3,1.4,1
69.0,4907.17,26688.67,26.0,0.0,21.0,0.0,2057.5,7.7,0
23.0,427.82,15028.13,26.0,0.0,7.0,0.0,813.5,1.7,0
46.0,2530.3,53.94,9.0,0.0,12.0,0.0,2826.1,5.6,0
24.0,10216.53,33162.8,24.0,0.0,13.0,0.0,2149.1,8.2,1
43.0,2195.16,11197.14,,0.0,13.0,0.0,4413.6,9.8,1
52.0,13705.41,20703.48,35.0,0.0,15.0,0.0,1805.0,1.1,0
71.0,8244.89,39584.58,29.0,0.0,3.0,0.0,4942.3,2.2,0
48.0,2004.34,7216.04,22.0,0.0,12.0,0.0,888.9,5.9,0
74.0,2598.79,46346.57,1.0,0.0,8.0,0.0,248.5,8.4,0
57.0,1980.97,30364.34,45.0,0.0,15.0,0.0,2502.6,2.0,0
59.0,,32628.12,31.0,0.0,8.0,0.0,4401.7,8.1,1
66.0,14557.71,32806.06,3.0,0.0,3.0,0.0,1611.3,9.1,1
,5498.86,23336.55,13.0,1.0,1.0,0.0,3432.9,3.6,1
47.0,8763.25,24703.67,11.0,0.0,17.0,0.0,1394.7,5.6,0
25.0,4736.25,4920.05,40.0,1.0,7.0,0.0,3918.8,7.7,1
38.0,10523.99,819.11,9.0,0.0,11.0,0.0,2040.4,7.2,0
47.0,286.92,35294.14,28.0,0.0,2.0,0.0,1511.7,3.1,0
52.0,9944.39,35253.43,5.0,1.0,1.0,0.0,1398.8,1.9,0
22.0,10739.88,15802.6,45.0,0.0,2.0,0.0,4419.1,9.0,1
27.0,129.19,17959.09,2.0,0.0,,0.0,510.6,7.8,0
72.0,5566.33,8151.75,46.0,1.0,11.0,0.0,2558.7,4.4,0
46.0,9690.63,36433.6,42.0,0.0,,0.0,4098.8,9.6,1
23.0,6742.12,49828.96,37.0,,5.0,0.0,2055.1,1.0,0
21.0,10732.49,31549.48,27.0,1.0,14.0,0.0,1068.5,9.5,1
29.0,9430.02,22992.83,21.0,0.0,19.0,0.0,284.3,9.5,1
63.0,6403.22,25000.4,19.0,,13.0,0.0,4658.8,6.7,1
57.0,14922.89,31259.47,39.0,0.0,0.0,0.0,3542.7,1.2,1
68.0,7697.38,48411.58,14.0,0.0,18.0,0.0,3535.0,4.1,0
35.0,13313.31,39288.48,33.0,0.0,8.0,0.0,2560.8,6.1,1
21.0,11758.74,4417.24,43.0,1.0,0.0,0.0,3261.8,2.5,1
41.0,598.04,29860.07,41.0,0.0,20.0,0.0,1087.3,1.9,0
36.0,9147.54,40613.81,42.0,0.0,0.0,0.0,577.1,2.7,0
40.0,3107.53,49213.62,6.0,0.0,15.0,0.0,4609.1,1.5,0
61.0,13525.64,45648.44,46.0,0.0,19.0,0.0,2692.5,7.4,0
35.0,964.14,46411.08,37.0,1.0,6.0,0.0,850.9,2.4,1
66.0,965.12,42034.02,16.0,0.0,20.0,0.0,3429.6,6.1,0
35.0,8708.61,28656.98,25.0,0.0,3.0,0.0,627.5,4.3,0
60.0,13749.24,11579.55,21.0,0.0,13.0,0.0,2985.0,6.7,0
60.0,11451.75,9086.55,2.0,0.0,12.0,0.0,970.1,7.4,1
38.0,792.82,44193.84,15.0,0.0,5.0,0.0,2598.1,6.0,0
45.0,8654.96,9550.17,8.0,0.0,18.0,0.0,411.7,1.9,0
38.0,9114.32,2888.25,46.0,0.0,22.0,0.0,3579.3,7.5,1
52.0,5696.35,13856.02,44.0,0.0,3.0,0.0,2777.1,9.2,1
52.0,1905.7,15736.09,8.0,0.0,22.0,0.0,1866.6,1.2,0
45.0,11401.13,25357.04,37.0,1.0,19.0,0.0,2980.8,3.5,0
54.0,2470.51,38096.61,43.0,0.0,20.0,0.0,2637.0,1.4,0
55.0,6698.15,16541.62,43.0,0.0,0.0,0.0,666.3,9.6,1
66.0,6681.14,13834.0,7.0,0.0,1.0,0.0,1070.9,2.8,0
50.0,10790.83,7574.49,28.0,0.0,14.0,0.0,75.1,2.3,0
28.0,506.27,49626.69,5.0,0.0,0.0,0.0,2390.6,5.4,0
61.0,1823.95,42992.17,23.0,0.0,18.0,1.0,3640.1,2.4,1
74.0,4688.89,20672.03,39.0,0.0,21.0,0.0,60.8,4.7,0
23.0,2933.81,43278.58,11.0,0.0,22.0,0.0,1623.6,4.5,0
37.0,12999.38,39625.17,23.0,0.0,2.0,0.0,519.3,5.0,0
60.0,3969.1,2231.76,49.0,0.0,19.0,0.0,4236.2,8.4,0
36.0,3832.28,27708.0,7.0,0.0,11.0,0.0,174.0,5.2,0
23.0,7915.86,31311.99,43.0,0.0,22.0,0.0,2349.2,3.9,0
18.0,6669.66,638.5,21.0,0.0,13.0,0.0,3805.2,2.0,0
54.0,4647.76,37697.79,12.0,0.0,17.0,0.0,924.5,7.3,0
62.0,10462.69,48434.26,35.0,1.0,4.0,0.0,2358.9,8.8,1
66.0,5451.05,,36.0,0.0,0.0,0.0,637.5,6.3,0
24.0,7704.29,7279.81,37.0,0.0,1.0,0.0,887.4,3.3,0
44.0,13470.58,11967.47,19.0,0.0,3.0,0.0,3254.9,9.2,1
32.0,8128.73,13398.85,8.0,0.0,11.0,0.0,2735.7,3.9,0
69.0,4230.89,8414.72,6.0,0.0,16.0,0.0,2712.2,8.5,1
66.0,4265.54,37089.87,13.0,0.0,3.0,0.0,3792.7,5.1,0
50.0,5555.11,45188.48,22.0,0.0,17.0,0.0,2987.4,,1
57.0,5665.65,16752.91,44.0,1.0,18.0,0.0,2368.6,5.5,1
43.0,1278.14,37247.28,13.0,0.0,7.0,0.0,2161.2,4.8,1
70.0,9647.76,40841.64,36.0,1.0,23.0,0.0,567.1,7.6,1
60.0,12087.17,17761.82,28.0,0.0,2.0,0.0,395.0,8.9,0
46.0,12684.07,40634.14,47.0,0.0,7.0,0.0,1046.6,3.4,1
37.0,8149.1,10155.31,31.0,1.0,22.0,0.0,3606.3,4.5,1
69.0,11805.54,2573.59,34.0,1.0,6.0,0.0,2067.4,2.2,1
37.0,10909.98,38986.99,3.0,0.0,2.0,0.0,3009.5,8.2,1
26.0,8608.93,37273.32,40.0,0.0,4.0,0.0,1252.3,8.0,1
38.0,10718.9,14855.12,38.0,0.0,15.0,0.0,2547.5,2.1,0
60.0,12200.21,32436.13,15.0,0.0,17.0,0.0,3716.6,3.9,1
43.0,4551.71,36533.6,45.0,0.0,22.0,0.0,4433.5,6.5,1
21.0,12326.33,24283.07,8.0,0.0,5.0,0.0,3082.6,6.0,1
73.0,3386.92,45798.2,46.0,0.0,18.0,0.0,4982.2,6.2,1
58.0,7274.41,17050.23,2.0,0.0,4.0,0.0,3504.9,3.7,0
44.0,13826.84,39848.59,15.0,0.0,12.0,0.0,3968.1,3.2,1
46.0,4652.27,6631.38,40.0,0.0,6.0,0.0,1179.2,6.6,0
38.0,12010.14,18811.5,17.0,0.0,17.0,0.0,33.2,7.1,0
39.0,1129.63,4532.77,39.0,0.0,22.0,1.0,3023.8,2.7,1
70.0,9897.26,47941.42,14.0,0.0,12.0,0.0,1078.6,7.9,0
48.0,8847.51,7465.6,6.0,0.0,20.0,0.0,3288.4,3.2,0
58.0,10528.05,22754.45,27.0,0.0,4.0,0.0,437.8,7.4,0
46.0,14655.14,5170.83,16.0,0.0,15.0,0.0,1290.6,,0
38.0,13877.48,25950.04,38.0,0.0,4.0,0.0,2834.5,7.2,1
46.0,13744.06,529.08,7.0,0.0,16.0,0.0,809.7,2.0,0
57.0,12503.96,16538.47,27.0,1.0,19.0,0.0,1844.1,1.6,1
68.0,8136.28,34146.71,4.0,1.0,5.0,0.0,2927.5,2.4,1
33.0,250.73,45802.22,14.0,0.0,11.0,0.0,3350.0,4.1,0
,5999.28,22452.79,10.0,0.0,17.0,0.0,865.0,9.6,0
23.0,1052.73,33806.31,30.0,0.0,1.0,0.0,37.7,9.4,0
30.0,8488.94,34896.06,20.0,0.0,4.0,0.0,3451.5,2.0,1
23.0,14060.31,12170.16,26.0,0.0,18.0,1.0,4407.2,,1
62.0,8512.27,36175.45,42.0,0.0,17.0,0.0,2891.6,6.0,0
57.0,1682.34,6965.08,45.0,0.0,5.0,0.0,2154.1,8.5,0
59.0,7124.58,8594.4,26.0,0.0,17.0,0.0,1007.0,2.5,0
64.0,2192.98,25934.31,17.0,0.0,2.0,0.0,488.8,7.0,0
19.0,4733.93,1106.26,23.0,0.0,20.0,0.0,3921.4,9.3,0
,10229.84,37012.45,3.0,0.0,22.0,0.0,2197.8,8.5,1
70.0,3796.85,2450.96,31.0,0.0,12.0,1.0,4337.8,7.1,1
49.0,7280.53,8290.57,27.0,0.0,9.0,0.0,4501.9,4.4,0
72.0,14133.44,21911.95,18.0,0.0,12.0,0.0,2868.8,9.9,1
39.0,7978.23,27516.85,18.0,0.0,18.0,0.0,3939.6,2.5,1
31.0,8998.87,26017.61,16.0,0.0,8.0,0.0,1275.3,7.1,0
68.0,3165.15,9492.86,31.0,0.0,7.0,0.0,4612.8,,0
21.0,7976.97,42933.88,33.0,0.0,15.0,0.0,4983.7,4.8,0
51.0,1004.48,24832.95,12.0,0.0,10.0,0.0,1729.9,5.5,1
74.0,6356.31,18041.41,,0.0,0.0,0.0,809.8,1.8,0
72.0,5391.57,33269.57,32.0,0.0,10.0,0.0,3277.9,3.4,0
61.0,12781.57,42038.76,29.0,0.0,16.0,0.0,4165.0,7.2,1
26.0,11781.0,23791.15,10.0,1.0,11.0,1.0,3630.1,8.8,1
60.0,3672.11,,30.0,0.0,21.0,1.0,4167.2,5.1,1
60.0,11287.15,19454.45,27.0,0.0,3.0,1.0,1659.8,6.3,1
33.0,13494.99,6025.46,8.0,0.0,3.0,0.0,4708.9,7.0,1
71.0,32.0,4439.62,16.0,0.0,0.0,0.0,485.5,7.9,0
50.0,14203.12,17013.59,40.0,1.0,8.0,0.0,1776.6,3.7,1
38.0,11213.48,16573.32,14.0,,1.0,0.0,3546.6,9.8,1
59.0,11783.96,41130.45,44.0,0.0,4.0,0.0,2566.7,4.5,1
35.0,11016.25,15769.87,39.0,0.0,20.0,0.0,1095.0,7.7,0
51.0,13594.57,28931.56,39.0,0.0,10.0,0.0,2072.3,6.6,1
51.0,,7293.37,45.0,0.0,19.0,0.0,2772.5,2.1,0
50.0,12071.72,5418.24,48.0,0.0,11.0,0.0,1119.1,2.7,0
50.0,2785.02,39495.03,41.0,0.0,9.0,0.0,1454.9,8.4,0
48.0,8864.61,34981.64,47.0,0.0,0.0,0.0,1578.8,8.5,0
65.0,8752.9,36041.18,35.0,0.0,17.0,,188.4,9.8,1
48.0,7694.57,19837.1,47.0,1.0,18.0,0.0,3765.7,2.7,1
48.0,14286.38,46719.11,16.0,0.0,18.0,0.0,3026.6,5.6,1
67.0,3377.68,,21.0,0.0,1.0,0.0,898.4,5.3,0
52.0,8124.85,7709.15,21.0,0.0,19.0,0.0,680.4,4.9,0
29.0,8776.42,27441.28,11.0,1.0,22.0,0.0,2909.4,5.2,1
36.0,10264.67,31245.04,23.0,0.0,0.0,0.0,1825.7,7.5,1
68.0,12962.09,813.57,26.0,0.0,13.0,0.0,3717.8,6.6,0
30.0,11738.7,33228.37,47.0,1.0,0.0,0.0,1509.2,6.5,1
68.0,13673.7,43638.81,1.0,0.0,18.0,1.0,1131.7,8.1,1
63.0,12516.41,13683.06,12.0,0.0,22.0,0.0,924.2,6.0,1
47.0,7142.01,25758.25,11.0,1.0,18.0,0.0,3812.9,5.3,1
71.0,2613.86,8078.54,4.0,1.0,10.0,0.0,3058.3,8.5,0
74.0,11828.45,30285.15,4.0,0.0,18.0,0.0,1805.1,1.8,0
50.0,10141.27,9381.92,13.0,0.0,2.0,0.0,3408.0,5.0,1
67.0,11425.51,36697.82,19.0,0.0,20.0,0.0,518.4,3.8,0
18.0,11539.97,488.22,35.0,0.0,13.0,0.0,3011.3,1.3,1
24.0,10054.67,7649.3,27.0,1.0,18.0,0.0,634.8,7.0,1
34.0,1214.28,682.35,47.0,,10.0,0.0,1362.0,1.5,0
34.0,4419.34,37761.95,22.0,0.0,4.0,0.0,1217.7,1.3,0
54.0,1732.89,40189.99,4.0,0.0,20.0,0.0,3304.4,7.9,1
67.0,4556.67,48791.83,15.0,0.0,12.0,0.0,2707.7,6.6,0
52.0,13071.85,49575.03,33.0,0.0,0.0,0.0,1308.0,3.8,1
22.0,14066.2,15887.5,25.0,0.0,4.0,0.0,1683.8,2.4,1
61.0,36.16,13165.39,44.0,0.0,18.0,0.0,765.3,6.4,0
73.0,6551.06,12174.75,35.0,0.0,22.0,0.0,1142.4,4.5,1
21.0,10831.21,22211.99,39.0,0.0,4.0,0.0,4415.0,2.5,0
68.0,14364.49,47726.3,41.0,0.0,20.0,0.0,1709.6,9.1,1
23.0,13341.11,29732.25,5.0,0.0,0.0,,4955.7,9.8,1
31.0,14546.12,5712.63,28.0,,1.0,0.0,945.0,6.0,1
41.0,187.61,40547.97,35.0,0.0,9.0,1.0,2009.1,5.5,1
63.0,11559.55,41486.78,40.0,0.0,10.0,0.0,1840.3,7.8,0
62.0,5090.54,26089.39,29.0,0.0,17.0,1.0,4699.8,4.8,1
32.0,394.9,30891.62,44.0,0.0,0.0,0.0,3388.2,2.9,1
25.0,12856.55,9834.0,12.0,0.0,8.0,0.0,4710.0,3.5,0
74.0,6912.73,48666.24,9.0,1.0,12.0,0.0,694.0,4.9,0
63.0,12308.11,13033.62,25.0,0.0,7.0,0.0,2963.9,7.9,1
53.0,9099.97,10490.13,40.0,0.0,16.0,0.0,824.3,9.9,0
58.0,3627.28,13169.39,23.0,1.0,10.0,0.0,2984.1,9.3,1
59.0,9898.74,8691.05,33.0,0.0,5.0,0.0,3209.5,8.0,0
72.0,7093.25,27547.86,5.0,0.0,4.0,0.0,3314.9,,0
73.0,153.71,38706.5,26.0,0.0,15.0,0.0,493.8,4.2,0
60.0,6600.3,6123.2,16.0,0.0,15.0,0.0,,9.3,1
51.0,14518.04,35812.02,46.0,0.0,13.0,0.0,4988.8,5.6,0
43.0,524.05,40439.89,3.0,0.0,21.0,0.0,804.7,9.9,0
28.0,11233.83,26629.52,17.0,0.0,21.0,0.0,375.6,5.9,1
47.0,4445.76,33170.84,32.0,0.0,13.0,0.0,870.1,6.0,0
71.0,3380.21,39543.91,48.0,0.0,17.0,0.0,581.5,2.2,0
59.0,2444.58,32880.12,29.0,0.0,10.0,0.0,4097.7,9.6,0
30.0,7176.3,14439.26,18.0,0.0,8.0,0.0,1454.4,1.8,0
60.0,13972.43,48010.18,39.0,0.0,9.0,1.0,4794.2,1.1,1
60.0,1951.8,36930.16,44.0,1.0,17.0,0.0,523.8,2.1,1
41.0,1647.93,,30.0,0.0,18.0,0.0,2984.2,1.2,1
62.0,12092.24,49032.4,39.0,0.0,2.0,0.0,4452.3,4.7,0
23.0,9503.04,33127.32,9.0,0.0,8.0,0.0,285.7,3.6,0
48.0,1225.61,39905.08,48.0,0.0,19.0,0.0,3151.5,5.4,1
,1468.58,6687.42,35.0,0.0,6.0,1.0,3776.9,7.6,1
20.0,1531.34,4359.51,24.0,0.0,14.0,0.0,1806.5,3.9,0
42.0,10813.39,30704.3,35.0,0.0,15.0,0.0,3874.9,1.2,1
55.0,9955.14,34670.01,38.0,1.0,1.0,0.0,206.1,1.0,1
48.0,7815.7,6971.64,3.0,1.0,10.0,0.0,3254.7,9.7,1
30.0,11307.28,34305.77,49.0,1.0,6.0,0.0,1175.4,5.4,1
54.0,10612.15,23761.29,23.0,0.0,6.0,0.0,4718.9,4.5,1
64.0,14870.41,9307.49,24.0,0.0,19.0,,2347.8,1.3,1
30.0,10128.71,24873.94,20.0,1.0,17.0,0.0,1427.3,8.2,1
37.0,727.96,27935.21,11.0,0.0,14.0,0.0,322.3,2.6,0
47.0,4856.47,26987.15,5.0,0.0,17.0,0.0,1633.4,4.5,0
38.0,13968.09,19264.02,12.0,1.0,6.0,0.0,3684.6,2.8,1
45.0,12371.51,19652.05,46.0,0.0,23.0,1.0,4033.3,2.1,1
63.0,11052.89,24632.43,12.0,0.0,12.0,0.0,4087.1,2.8,0
63.0,2636.02,34781.98,25.0,0.0,7.0,0.0,3221.0,6.9,1
65.0,13939.55,44998.87,3.0,1.0,11.0,0.0,1862.3,4.6,1
44.0,674.92,17236.42,1.0,0.0,13.0,0.0,1887.4,1.5,0
27.0,6224.81,11657.92,34.0,0.0,10.0,0.0,4214.6,4.6,1
24.0,1057.78,30302.02,30.0,0.0,8.0,0.0,3206.1,9.7,0
28.0,8800.17,39875.72,30.0,0.0,19.0,0.0,183.8,8.7,0
18.0,13112.74,22895.15,19.0,0.0,22.0,0.0,2453.6,4.0,1
